시나리오별,지역,성별,연령,항목,단위,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,년도
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,계,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37139.0,39163.0,41466.0,43367.0,46025.0,50264.0,56026.0,62191.0,67293.0,71866.0,77964.0,86046.0,95044,109626,116393,120958,128909,138080,147576,168248,187321,203889,218926,235791,258561,289611,322117,351115,377656,408626,432609,455623,497877,533247,537883,544495,527781,557282,588413,626524,668422,695156,737563,776914,819836,916474,1003442,1077440,1162933,1254659,1347222,1459243,1492302,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,계,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6758.0,7294.0,7704.0,8184.0,8700.0,9516.0,10113.0,10958.0,11541.0,12800.0,14866.0,16966.0,18920,20321,21645,23923,26886,31033,37233,38355,40208,43381,45030,48645,56005,63135,69231,77612,86041,95480,107596,119873,130867,140750,152846,162285,171415,189046,203015,203834,205956,198182,214335,229992,245912,263171,270952,291240,309299,328106,372180,407210,438894,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,계,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,1094.0,1228.0,1301.0,1353.0,1518.0,1640.0,1764.0,1907.0,2078.0,2254.0,2340.0,2511,2618,2836,3142,3479,3867,4152,4771,5353,6371,6909,7751,7456,7629,8134,9212,10641,12270,13776,15057,17021,19026,21283,24122,26863,29401,31659,34592,36986,39315,43818,47154,47279,47864,46016,51446,56030,59607,63588,64305,70604,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,계,추계인구,0.0,16308607.0,16648884.0,16955438.0,17234877.0,17514223.0,17765828.0,18058503.0,18349416.0,18637254.0,18929361.0,19235736.0,19535680.0,19837392.0,20129120.0,20375175.0,20575600.0,20771997.0,20959980.0,21155226.0,21357389.0,21568181.0,21783914.0,22013655.0,22242554.0,22472496.0,22705329.0,22924512.0,23148092.0,23295727.0,23457837.0,23666769.0,23854971.0,23991377.0,24120872.0,24210740.0,24243234.0,24369561.0,24491190.0,24671648.0,24774341.0,24881114.0,25069867.0,25187380,25285319,25445077,25585894,25670949,25736793,25857689,25948706,25925697,25870941,25818686,25859888,25876776,25837903,25795052,25753184,25711849,25670259,25627273,25581979,25533877,25482355,25426558,25365537,25299055,25226848,25146147,25055270,24954651,24844377,24724984,24596640,24459520,24313819,24158908,23994470,23820596,23636945,23443302,23240251,23028412,16308607.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,0 0 4세,추계인구,0.0,2362393.0,2412538.0,2447126.0,2458932.0,2455536.0,2373560.0,2277734.0,2189998.0,2122886.0,2081358.0,2087411.0,2109966.0,2129549.0,2136203.0,2084255.0,1995049.0,1908721.0,1806973.0,1741382.0,1722889.0,1687147.0,1711889.0,1760364.0,1812752.0,1859029.0,1893876.0,1895407.0,1872827.0,1829498.0,1766586.0,1716148.0,1658958.0,1573834.0,1488560.0,1409160.0,1315045.0,1227097.0,1192170.0,1191039.0,1174722.0,1172828.0,1193656.0,1200629,1188302,1179604,1175609,1148547,1102364,1045183,989933,911251,830797,766227,711053,663673,623974,594599,578964,575930,585299,604754,627677,647854,664942,678800,689554,697580,703448,705569,702614,695649,685538,672886,660260,649704,640572,632088,623423,613797,602581,589369,574030,556707,2362393.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,5 0 9세,추계인구,0.0,2400902.0,2351739.0,2317049.0,2289895.0,2289501.0,2319163.0,2357566.0,2395908.0,2408848.0,2383807.0,2314435.0,2229556.0,2153742.0,2096080.0,2060357.0,2046870.0,2073931.0,2109423.0,2123004.0,2078155.0,1991341.0,1892414.0,1790092.0,1711765.0,1671042.0,1664291.0,1689685.0,1736754.0,1792374.0,1842718.0,1877208.0,1881924.0,1858210.0,1808293.0,1752569.0,1698879.0,1641923.0,1556291.0,1468935.0,1393600.0,1300568.0,1214418.0,1180798,1179593,1163582,1161732,1183575,1188607,1176909,1169113,1168681,1143757,1097221,1039269,981805,906030,826640,760939,707080,659636,620392,591346,575885,572889,582186,601482,624199,644174,661092,674812,685459,693405,699213,701315,698391,691501,681493,668962,656461,646019,636986,628592,620019,2400902.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,10 0 14세,추계인구,0.0,2349947.0,2396532.0,2451025.0,2460133.0,2429491.0,2384577.0,2342590.0,2302362.0,2269220.0,2273652.0,2305805.0,2342517.0,2378037.0,2386003.0,2366607.0,2316422.0,2243103.0,2163735.0,2088582.0,2043883.0,2029056.0,2052888.0,2082673.0,2090973.0,2055540.0,1978698.0,1899255.0,1793390.0,1711884.0,1662899.0,1651269.0,1671109.0,1714089.0,1767832.0,1813909.0,1844524.0,1853437.0,1826108.0,1779836.0,1729504.0,1682748.0,1630159.0,1550478,1464013,1389826,1294946,1209141,1173575,1172580,1157242,1161061,1183139,1189663,1176998,1167483,1164900,1138230,1094074,1036505,979031,903678,824719,759398,705847,658668,619656,590786,575418,572432,581677,600880,623487,643361,660191,673840,684434,692339,698119,700209,697302,690459,680510,668046,2349947.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,15 0 19세,추계인구,0.0,1688217.0,1809311.0,1926265.0,2046212.0,2157237.0,2240011.0,2301340.0,2350952.0,2384182.0,2378013.0,2343977.0,2286198.0,2242817.0,2226838.0,2240935.0,2272313.0,2308439.0,2342692.0,2358183.0,2341468.0,2289382.0,2215342.0,2134720.0,2062442.0,2017721.0,2010189.0,2030805.0,2070863.0,2088473.0,2062556.0,1987021.0,1876518.0,1765454.0,1680219.0,1630004.0,1621106.0,1637309.0,1683355.0,1740377.0,1788329.0,1821378.0,1842937.0,1821485,1779769,1728466,1684718,1632747,1554471,1470638,1397832,1307326,1216428,1183580,1188393,1171771,1167856,1187673,1194359,1181519,1171897,1169384,1142857,1098895,1041593,984416,909424,830862,765890,712625,665691,626885,598183,582928,579990,589219,608356,630873,650659,667414,681006,691554,699427,705182,1688217.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,20 0 24세,추계인구,0.0,1314867.0,1349350.0,1397225.0,1421584.0,1468221.0,1570423.0,1711349.0,1814081.0,1903754.0,1992601.0,2078090.0,2180617.0,2235847.0,2244086.0,2218868.0,2185328.0,2179523.0,2161770.0,2144822.0,2160951.0,2237534.0,2282016.0,2319533.0,2331611.0,2310177.0,2259595.0,2194125.0,2111495.0,2034268.0,1992175.0,1989852.0,2025970.0,2066245.0,2087878.0,2056353.0,1969021.0,1874314.0,1772836.0,1695754.0,1658347.0,1654707.0,1678222.0,1734689,1794501,1844096,1877884,1903218,1882066,1860305,1823024,1779560,1711404,1620461,1548436,1486372,1390474,1303354,1268442,1263926,1243827,1240140,1259763,1266446,1253874,1244346,1241638,1215162,1171519,1114455,1057381,982659,904635,840228,787436,740904,702419,673963,658941,656237,665636,684794,707214,726872,1314867.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,25 0 29세,추계인구,0.0,1207106.0,1193169.0,1194881.0,1223388.0,1257320.0,1289827.0,1317288.0,1354062.0,1407774.0,1485232.0,1584377.0,1692645.0,1790014.0,1893189.0,1992653.0,2092942.0,2140451.0,2184804.0,2215868.0,2215298.0,2222615.0,2189388.0,2165343.0,2159527.0,2177475.0,2210162.0,2222172.0,2258208.0,2261150.0,2252178.0,2232158.0,2179040.0,2098801.0,2036930.0,1992129.0,1981697.0,2024586.0,2073207.0,2096715.0,2071602.0,1989754.0,1909497.0,1808875,1734720,1714497,1730403,1739228,1791765,1868033,1924269,1949923,1962374,1933726,1915057,1878599,1841645,1792831,1715998,1630727,1558462,1462990,1375902,1340900,1336168,1315841,1312243,1332072,1338814,1326198,1316875,1314598,1288363,1244920,1188266,1131748,1057456,979575,915175,862384,815861,777406,748958,733821,1207106.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,30 0 34세,추계인구,0.0,1129990.0,1148290.0,1166998.0,1162405.0,1154727.0,1137048.0,1140414.0,1169762.0,1215645.0,1270576.0,1320116.0,1353919.0,1398963.0,1460106.0,1540638.0,1626661.0,1726765.0,1810698.0,1921027.0,2023780.0,2123583.0,2187801.0,2232004.0,2247695.0,2234505.0,2204571.0,2187039.0,2172352.0,2148305.0,2150092.0,2176913.0,2213068.0,2255001.0,2285705.0,2279293.0,2240142.0,2180616.0,2109088.0,2045263.0,1992214.0,2000527.0,2049481.0,2094985,2111042,2096735,2015092,1922760,1825165,1764834,1743237,1745712,1745107,1796779,1883794,1938196,1969945,1996598,1976227,1940894,1897043,1860277,1811583,1734624,1649105,1576669,1481047,1393766,1358676,1354046,1333796,1330182,1350130,1357035,1344490,1335131,1332851,1306627,1263046,1206143,1149343,1074767,996582,931905,1129990.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,35 0 39세,추계인구,0.0,920441.0,971765.0,1020101.0,1066617.0,1100456.0,1123445.0,1144977.0,1166571.0,1177062.0,1174643.0,1168846.0,1170953.0,1192121.0,1232128.0,1282221.0,1314595.0,1341391.0,1383009.0,1406584.0,1453648.0,1562784.0,1679109.0,1787559.0,1900657.0,2009543.0,2095913.0,2148707.0,2198346.0,2210902.0,2199114.0,2180572.0,2166558.0,2153573.0,2142489.0,2166489.0,2184835.0,2228330.0,2273836.0,2309682.0,2289453.0,2252710.0,2181088.0,2101052,2028863,1982864,2004556,2044466,2089929,2114600,2095902,1999740,1907424,1808706,1750443,1731341,1744455,1757521,1812587,1878096,1925620,1957721,1984633,1964550,1929436,1885768,1849160,1800636,1723814,1638375,1566000,1470477,1383248,1348176,1343620,1323474,1319914,1339935,1346952,1334502,1325189,1322948,1296784,1253220,920441.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,40 0 44세,추계인구,0.0,695800.0,718462.0,743874.0,781933.0,828202.0,887724.0,949159.0,1002288.0,1047568.0,1083740.0,1110891.0,1137936.0,1163656.0,1172788.0,1168830.0,1165918.0,1165761.0,1176211.0,1201983.0,1241917.0,1268797.0,1301987.0,1332496.0,1366473.0,1426899.0,1527547.0,1641684.0,1742628.0,1853383.0,1964249.0,2045158.0,2113646.0,2169132.0,2201473.0,2192667.0,2165148.0,2139138.0,2130204.0,2117845.0,2164790.0,2192383.0,2240870.0,2279295,2305325,2286346,2248961,2160777,2083256,2021308,1970422,1979773,2020470,2067075,2087030,2069513,1986113,1902383,1808708,1739757,1716248,1729692,1743081,1798310,1863987,1911735,1944070,1971204,1951455,1916627,1873224,1836849,1788569,1711992,1626759,1554540,1459209,1372105,1337075,1332594,1312568,1309078,1329174,1336314,695800.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,45 0 49세,추계인구,0.0,623917.0,626273.0,622886.0,623922.0,635119.0,650006.0,670994.0,704404.0,747213.0,797311.0,859667.0,919177.0,965593.0,1007134.0,1043789.0,1073822.0,1099493.0,1123269.0,1132978.0,1127174.0,1100340.0,1095429.0,1107613.0,1140436.0,1184655.0,1225938.0,1266396.0,1301587.0,1330322.0,1383436.0,1483122.0,1598458.0,1697943.0,1812161.0,1924199.0,2000124.0,2089417.0,2142938.0,2196142.0,2184842.0,2166821.0,2133627.0,2124531,2089888,2169125,2199587,2241597,2278705,2308830,2280977,2225868,2138197,2061862,1995415,1947890,1968894,2013504,2063068,2081918,2061835,1979393,1896422,1803493,1735080,1711916,1725612,1739327,1794736,1860626,1908678,1941339,1968765,1949439,1914967,1871880,1835776,1787784,1711480,1626467,1554397,1459249,1372248,1337234,623917.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,50 0 54세,추계인구,0.0,504235.0,514448.0,528379.0,550741.0,569661.0,580476.0,584284.0,585688.0,587255.0,594640.0,607140.0,630060.0,666215.0,710345.0,760825.0,814133.0,863615.0,911411.0,957429.0,997839.0,1001442.0,1024861.0,1049469.0,1058595.0,1053212.0,1045400.0,1040241.0,1060928.0,1099849.0,1149801.0,1194103.0,1224816.0,1261221.0,1292202.0,1341081.0,1436212.0,1554676.0,1648729.0,1770211.0,1887016.0,1972536.0,2085550.0,2136013,2190098,2180821,2165419,2112259,2107628,2075419,2159754,2177535,2221205,2258061,2281401,2252613,2207838,2123780,2051380,1988040,1938731,1960386,2005496,2055509,2074964,2055631,1974299,1892285,1800347,1732681,1710009,1724066,1738224,1793874,1860050,1908491,1941561,1969365,1950588,1916588,1873923,1838174,1790567,1714645,504235.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,55 0 59세,추계인구,0.0,403184.0,416503.0,413697.0,413557.0,421197.0,435319.0,452778.0,473166.0,498041.0,518057.0,528205.0,529106.0,530231.0,535138.0,546814.0,564617.0,586187.0,618856.0,657283.0,698631.0,739200.0,788855.0,832888.0,873455.0,907157.0,932110.0,947145.0,970309.0,980344.0,979909.0,981156.0,990089.0,1012176.0,1047715.0,1095353.0,1136993.0,1174921.0,1212829.0,1251007.0,1297637.0,1397202.0,1519137.0,1608745,1719950,1841582,1932408,2054239,2102223,2164174,2147149,2121562,2068337,2068112,2034448,2117431,2142637,2188632,2227167,2252857,2223514,2180559,2098765,2028252,1966668,1918930,1941301,1986938,2037425,2057586,2039197,1959359,1878693,1788170,1721609,1699657,1714199,1728930,1784855,1851303,1900136,1933624,1961813,1943710,403184.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,60 0 64세,추계인구,0.0,299491.0,312145.0,313400.0,317671.0,317665.0,320952.0,336620.0,349839.0,359231.0,369793.0,382208.0,391953.0,405033.0,421952.0,437544.0,449283.0,456346.0,460271.0,465153.0,475876.0,493103.0,515094.0,545528.0,581164.0,622405.0,670698.0,719920.0,763853.0,799938.0,828732.0,852303.0,875583.0,901451.0,920359.0,923453.0,928692.0,930455.0,951179.0,986275.0,1035802.0,1083119.0,1126838.0,1164089,1195750,1243960,1345931,1466124,1554982,1668124,1787518,1876783,1999375,2042614,2101922,2082774,2062168,2015600,2017632,1987872,2068825,2095621,2142545,2181994,2208753,2181721,2140944,2062026,1993984,1934698,1889029,1912337,1958591,2009613,2030649,2013464,1935590,1856760,1768138,1703052,1682031,1697133,1712495,1768674,299491.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,65 0 69세,추계인구,0.0,178840.0,196448.0,188800.0,197881.0,214018.0,225695.0,233858.0,243781.0,251992.0,256937.0,263454.0,271107.0,279657.0,287396.0,294903.0,303471.0,314236.0,328403.0,346607.0,367064.0,375468.0,379487.0,384640.0,393008.0,406538.0,424965.0,449576.0,477897.0,512154.0,551423.0,595086.0,637330.0,676884.0,711353.0,740526.0,764040.0,788456.0,822884.0,855346.0,861451.0,871002.0,863928.0,883241,908072,958234,1009632,1059400,1098706,1132243,1177211,1280138,1394231,1478069,1584823,1700794,1787365,1908010,1952534,2013313,1996070,1978807,1936757,1940864,1914703,1995240,2023603,2071435,2111774,2139662,2115526,2077570,2002416,1937678,1881510,1838655,1863239,1910236,1961797,1983747,1967920,1892490,1816092,1730115,178840.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,70 0 74세,추계인구,0.0,139249.0,136981.0,130081.0,123544.0,117351.0,121921.0,128280.0,133976.0,142897.0,154087.0,162400.0,168560.0,175629.0,181807.0,188216.0,197029.0,201682.0,208766.0,215339.0,222274.0,234292.0,242700.0,254547.0,269882.0,285254.0,297065.0,305777.0,313712.0,323974.0,337200.0,353411.0,371625.0,396315.0,425721.0,457420.0,494667.0,534440.0,571360.0,604560.0,637772.0,664268.0,689761.0,733285,775208,783053,796175,780645,800334,825893,876494,928928,975339,1012668,1045428,1087769,1185734,1294560,1376471,1479793,1590428,1675366,1792141,1836543,1896799,1882663,1869368,1833034,1839588,1818020,1897577,1927638,1976294,2017377,2046380,2025917,1991612,1921607,1861429,1809564,1770538,1796561,1844047,1895804,139249.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,75 0 79세,추계인구,0.0,56261.0,60229.0,58837.0,60479.0,62222.0,68485.0,71525.0,73696.0,72632.0,71238.0,73846.0,76421.0,83840.0,89588.0,96046.0,103369.0,105534.0,109645.0,115578.0,119565.0,132365.0,140919.0,146260.0,149838.0,154503.0,162677.0,171472.0,181842.0,192944.0,204497.0,215420.0,224127.0,232732.0,241516.0,252637.0,265655.0,281091.0,301667.0,326089.0,353244.0,386793.0,422066.0,454917,485151,518840,546349,573514,620799,663906,672113,685809,675869,696606,722713,768879,816937,857801,896044,930457,971590,1063624,1163525,1240661,1336884,1439376,1520904,1630904,1673737,1732040,1721137,1712838,1684391,1693680,1678484,1755670,1787369,1836375,1877423,1906931,1891191,1861346,1798475,1744735,56261.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,80세이상,추계인구,0.0,33767.0,34701.0,34814.0,35983.0,36299.0,37196.0,37747.0,38882.0,41054.0,43676.0,44868.0,44989.0,46448.0,48339.0,51674.0,53778.0,56819.0,60044.0,63424.0,66977.0,79732.0,83735.0,87926.0,92281.0,96841.0,101634.0,115106.0,121101.0,125965.0,130272.0,135869.0,146152.0,158316.0,170466.0,183498.0,196454.0,209355.0,222509.0,236572.0,254016.0,271770.0,288632.0,310273,335074,363446,396492,438712,482218,524710,576516,626047,677488,737256,793265,829873,870938,893336,958590,1023165,1082203,1144489,1184767,1259699,1330663,1402652,1521232,1626839,1742049,1869415,2002047,2155866,2321445,2434414,2570664,2648835,2747761,2838853,2916408,2993203,3101304,3187364,3283243,3361409,33767.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95912.0,102574.0,110728.0,119483.0,128928.0,137401.0,144246.0,150705.0,157822.0,167548.0,178050.0,189129.0,204670,222240,241136,266996,299295,328523,355506,387167,412934,438090,476263,510831,518803,531274,524559,548322,575242,614795,655862,687998,723126,754889,791760,872733,956862,1024437,1107398,1195011,1269016,1365896,1403862,1456926,1449276,1447410,1430227,1442176,1435689,1506670,1538666,1585814,1624485,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31792.0,34821.0,38111.0,40967.0,43798.0,46981.0,51536.0,56685.0,61896.0,67954.0,72981.0,76453.0,79849,83433,90390,96002,104270,115958,128236,143004,162714,184329,201240,217654,238467,256289,274135,303962,329987,336056,345016,340707,361388,383895,412447,442065,462419,490387,515690,544103,605934,666085,716999,778371,842304,900876,974713,1002876,1044593,1039451,1042995,1037628,1050129,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7115.0,7634.0,8266.0,8674.0,9341.0,10493.0,11788.0,13145.0,14740.0,16099.0,17855.0,19834.0,22157,25415,27414,28260,29319,30906,32865,37779,41611,45872,50323,54970,61639,71431,81638,91409,100949,111848,120909,130095,145902,159341,162045,166625,164251,177991,192193,207624,223631,232557,249743,265118,281713,318188,350585,379735,414161,449384,484911,527776,542548,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,1026.0,1092.0,1205.0,1287.0,1411.0,1607.0,1784.0,1908.0,2178.0,2615.0,2917.0,3268,3632,4108,4790,5352,6289,7505,7776,7927,8158,8291,8601,9811,10842,11940,13732,15666,17961,21013,24117,27126,30049,33511,36407,39397,44812,49214,49773,51227,50301,56175,61825,67068,72528,74720,81619,87561,93697,107705,118733,129354,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,남자,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,97.0,119.0,137.0,144.0,168.0,178.0,190.0,206.0,237.0,269.0,299.0,329,354,398,444,476,542,598,790,861,1039,1139,1209,1153,1102,1064,1165,1321,1543,1689,1850,2157,2489,2889,3402,3910,4422,4920,5536,6058,6606,7635,8424,8474,8759,8608,10002,11199,12102,13087,13292,14893,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,여자,계,추계인구,0.0,15932220.0,16233820.0,16549968.0,16868272.0,17178043.0,17514897.0,17790020.0,18062379.0,18331931.0,18604875.0,18888039.0,19187568.0,19488960.0,19781283.0,20030781.0,20230144.0,20441677.0,20661710.0,20876021.0,21091649.0,21301102.0,21511790.0,21734307.0,21952074.0,22169044.0,22387662.0,22600169.0,22805488.0,22990776.0,23158840.0,23341342.0,23515193.0,23653359.0,23771458.0,23871779.0,23941327.0,24068731.0,24192448.0,24383060.0,24533494.0,24672998.0,24866771.0,25012473,25143574,25301582,25429053,25546854,25625118,25727369,25816116,25910542,25898598,25853883,25852731,25874289,25846661,25814069,25781367,25748028,25713793,25678440,25641290,25601388,25558277,25511168,25459331,25402334,25340209,25271020,25192387,25104567,25007260,24900431,24784126,24657912,24521212,24373323,24213904,24042475,23858969,23663658,23457140,23239202,15932220.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,여자,0 0 4세,추계인구,0.0,2185784.0,2207043.0,2228379.0,2236381.0,2233746.0,2167499.0,2102367.0,2032844.0,1984224.0,1943823.0,1946316.0,1965926.0,1982810.0,1983512.0,1928889.0,1850484.0,1756018.0,1662889.0,1589371.0,1554953.0,1516056.0,1526977.0,1555810.0,1590381.0,1624254.0,1651828.0,1663666.0,1651248.0,1623310.0,1582587.0,1543635.0,1503900.0,1432527.0,1354562.0,1290396.0,1209243.0,1132710.0,1106072.0,1110359.0,1098912.0,1098975.0,1121917.0,1130292,1121025,1115412,1114488,1091563,1048855,993553,940411,865365,788033,727814,676677,632988,595836,568470,553321,550381,559346,577900,599766,619015,635313,648527,658780,666430,672019,674037,671212,664565,654915,642842,630792,620717,612000,603899,595625,586434,575728,563121,548484,531955,2185784.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,여자,5 0 9세,추계인구,0.0,2228980.0,2173132.0,2140397.0,2123629.0,2133086.0,2158996.0,2183011.0,2215771.0,2217987.0,2200879.0,2143991.0,2087082.0,2014610.0,1960725.0,1930173.0,1920797.0,1943319.0,1973804.0,1986263.0,1943648.0,1852140.0,1752238.0,1650813.0,1569336.0,1520622.0,1502462.0,1498797.0,1533243.0,1574956.0,1616434.0,1644256.0,1651084.0,1636050.0,1608093.0,1568853.0,1534686.0,1494147.0,1420331.0,1340216.0,1277896.0,1197359.0,1121978.0,1096153,1100229,1088920,1089368,1113571,1120380,1112018,1107062,1109604,1088040,1044863,988475,933128,860959,784818,723809,674037,630268,593529,566469,551488,548596,557502,575909,597585,616647,632787,645873,656028,663605,669141,671138,668341,661761,652204,640243,628310,618339,609712,601695,593505,2228980.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제이동0중위 / 국내이동0중위),전국,여자,10 0 14세,추계인구,0.0,2181361.0,2223105.0,2274496.0,2280415.0,2248711.0,2210608.0,2171562.0,2136224.0,2112864.0,2121796.0,2152817.0,2189989.0,2227852.0,2238445.0,2221479.0,2174920.0,2104741.0,2029553.0,1958843.0,1917603.0,1897852.0,1922314.0,1951674.0,1959321.0,1922959.0,1845673.0,1756467.0,1645640.0,1559495.0,1501670.0,1478713.0,1485477.0,1517638.0,1557566.0,1595626.0,1620883.0,1630271.0,1613410.0,1588438.0,1554630.0,1526961.0,1489332.0,1418881,1339075,1276349,1193740,1118166,1090502,1094811,1084319,1089908,1114575,1122176,1112763,1106168,1106767,1083494,1042650,986856,931476,859681,783922,723247,673742,630207,593671,566765,551866,548983,557844,576170,597749,616717,632780,645804,655908,663449,668958,670943,668163,661621,652118,640215,2181361.0
