가정별,성별,연령,항목,단위,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,년도
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제순이동0중위),여자,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96605.0,104046.0,112397.0,117576.0,121489.0,126959.0,136974.0,147286.0,162581.0,176849.0,188964.0,198879.0,210619.0,221824.0,244965.0,267549.0,287025.0,309209.0,330352.0,354414.0,385986.0,421203.0,445118,468271,499163,522057,542906,582302,616021,619371,622682,601359,617793,637043,669816,708170,740976,774236,806691,843798,928255,1012354,1077878,1154302,1239854,1317567,1416698,1446936,1486760,1467343,1454143,1422959,1432184,1438215,1511929,1537609,1580000,1605730,1621178,1602954,1573772,1520927,1473617,1433560,1405896,1430280,1466067,1509827,1524502,1504902,1440436,1378597,1312037,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제순이동0중위),여자,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30024.0,31529.0,33200.0,34693.0,36684.0,39771.0,44238.0,49046.0,52553.0,55767.0,60109.0,66212.0,72887.0,84211.0,88979.0,92698.0,99590.0,107174.0,114711.0,130469.0,145710.0,158017.0,168603,180821,196922,218180,240479,259706,276707,296778,311700,325528,351975,373906,375838,377870,363530,379291,396220,418900,444791,462599,487820,511796,538123,598286,652857,697705,748772,805275,862311,931467,949754,976707,961871,958304,944874,954016,964430,1018495,1039603,1071487,1089399,1101484,1093532,1074698,1041037,1010964,988583,976009,1000044,1029912,1063593,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제순이동0중위),여자,95 0 99세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5792.0,6268.0,6612.0,6979.0,7413.0,8105.0,8506.0,9174.0,9633.0,10622.0,12251.0,14049.0,15652.0,16689.0,17537.0,19133.0,21534.0,24744.0,29728.0,30579.0,32281.0,35223.0,36739,40044,46194,52293,57291,63880,70375,77519,86583,95756,103741,110701,119335,125878,132018,144234,153801,154061,154729,147881,158160,168167,178844,190643,196232,209621,221738,234409,264475,288477,309540,332928,358594,388015,421381,427314,439615,431083,433013,431296,437128,445826,474002,485763,502509,510858,517504,516404,507533,492777,479859,0.0
중위 추계(기본 추계: 출산율0중위 / 기대수명0중위 / 국제순이동0중위),여자,100세 이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,997.0,1109.0,1164.0,1209.0,1350.0,1462.0,1574.0,1701.0,1841.0,1985.0,2041.0,2182.0,2264.0,2438.0,2698.0,3003.0,3325.0,3554.0,3981.0,4492.0,5332.0,5770,6542,6303,6527,7070,8047,9320,10727,12087,13207,14864,16537,18394,20720,22953,24979,26739,29056,30928,32709,36183,38730,38805,39105,37408,41444,44831,47505,50501,51013,55711,59595,63326,72331,78236,84421,91027,98246,108168,118032,119214,123243,121266,124341,126451,128450,132456,140677,144662,149986,152406,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,계,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51672569,51717388,51846135,51883351,51928467,51978400,52032183,52089548,52149019,52209028,52266734,52319411,52367389,52409887,52444396,52469721,52479746,52468447,52435390,52381243,52307515,52214185,52100620,51965283,51808482,51630398,51429425,51204635,50953572,50678128,50378517,50056470,49715370,49357354,48985862,48601661,48206882,47806473,47403935,47001521,46601217,46202536,45806367,45414802,45026960,44645300,44271416,43902141,43536934,43175865,42818632,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,0 0 4세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494041,1389015,1305768,1252300,1234031,1245449,1283838,1345818,1414758,1478178,1534850,1584046,1625700,1660373,1689139,1713428,1728553,1730284,1720916,1702299,1675675,1647843,1624438,1603860,1584228,1563621,1540375,1513315,1481916,1446350,1407456,1366611,1325551,1286166,1250290,1219520,1195082,1177725,1167694,1164729,1168124,1176828,1189542,1204866,1221405,1237876,1253167,1266396,1276918,1284329,1288429,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,5 0 9세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142084,2027748,1916467,1770017,1616026,1490941,1390426,1306424,1253416,1235296,1246610,1284703,1346239,1414660,1477574,1533791,1582595,1623918,1658316,1686854,1710953,1725959,1727689,1718412,1699948,1673519,1645906,1622704,1602301,1582838,1562408,1539357,1512520,1481375,1446097,1407517,1367001,1326271,1287205,1251616,1221097,1196857,1179643,1169699,1166768,1170140,1178780,1191397,1206602,1223014,1239357,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,10 0 14세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311839,2289772,2274872,2274007,2225211,2141351,2029132,1917468,1771555,1618104,1493487,1393347,1309648,1256850,1238790,1250030,1287969,1349298,1417489,1480184,1536212,1584848,1626036,1660322,1688764,1712785,1727740,1729474,1720258,1701877,1675539,1648021,1624905,1604579,1585188,1564836,1541872,1515139,1484111,1448963,1410521,1370151,1329568,1290639,1255177,1224766,1200610,1183453,1173541,1170617,1173975,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,15 0 19세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287873,2301097,2275672,2271181,2314531,2330166,2308767,2293499,2292735,2244063,2160431,2048541,1937299,1791815,1638842,1514691,1414924,1331526,1278962,1261039,1272303,1310184,1371386,1439401,1501914,1557777,1606272,1647342,1681527,1709888,1733847,1748753,1750465,1741270,1722941,1696676,1669242,1646207,1625950,1606627,1586340,1563442,1536786,1505844,1470795,1432460,1392207,1351747,1312937,1277586,1247271,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,20 0 24세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105237,2953696,2850980,2680453,2520417,2460679,2458173,2423139,2418615,2461864,2477498,2456237,2440948,2440305,2392022,2308873,2197641,2087159,1942685,1790743,1667421,1568328,1485492,1433350,1415665,1426958,1464652,1525502,1593119,1655268,1710802,1759008,1799836,1833831,1862036,1885866,1900676,1902356,1893207,1875000,1848920,1821672,1798789,1778664,1759461,1739297,1716541,1690042,1659283,1624442,1586339,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,25 0 29세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628784,3594760,3545634,3499663,3427804,3293145,3140492,3017157,2845407,2683831,2622877,2619874,2584869,2580461,2623887,2639903,2618816,2603702,2603162,2554709,2471165,2359238,2247800,2102075,1948569,1823760,1723464,1639642,1586692,1568461,1579564,1617435,1678797,1747136,1810034,1866259,1915086,1956453,1990906,2019493,2043645,2058735,2060614,2051522,2033226,2006927,1979390,1956238,1935893,1916499,1896149,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,30 0 34세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390434,3524574,3624590,3686772,3741971,3718785,3675632,3612211,3566356,3494558,3359507,3206182,3082295,2909995,2747778,2686478,2683591,2648677,2644219,2687877,2704198,2683218,2668014,2667441,2618935,2535022,2422482,2310346,2163871,2009555,1884005,1783108,1698801,1645529,1627213,1638436,1676578,1738323,1807106,1870438,1927057,1976231,2017898,2052609,2081412,2105752,2120978,2122898,2113764,2095377,2068946,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,35 0 39세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482511,3349880,3303848,3317912,3339088,3436711,3551648,3638632,3701363,3757012,3734286,3691440,3628234,3582555,3510957,3375974,3222562,3098575,2926234,2763912,2702546,2699779,2665029,2660624,2704404,2720936,2700106,2684942,2684400,2635942,2551958,2439222,2326830,2180098,2025497,1899676,1798562,1714079,1660686,1642347,1653643,1691924,1753852,1822841,1886377,1943182,1992530,2034350,2069195,2098112,2122557,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,40 0 44세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035019,4066277,4029073,3861830,3695217,3509286,3368706,3313677,3328203,3349901,3447892,3563256,3650753,3713999,3770118,3747907,3705430,3642544,3597113,3525759,3390995,3237722,3113795,2941524,2779143,2717678,2714966,2680347,2676035,2719973,2736711,2716018,2700929,2700506,2652161,2568183,2455388,2342887,2196019,2041183,1915102,1813777,1729124,1675603,1657193,1668481,1706821,1768879,1838055,1901794,1958787,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,45 0 49세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061992,3927003,3833849,3875814,3959596,4062010,4099135,4056720,3890681,3724823,3539558,3399361,3344624,3359532,3381759,3480193,3596186,3684394,3748290,3804976,3783370,3741272,3678678,3633467,3562354,3427722,3274404,3150354,2977963,2815281,2753539,2750821,2716324,2712087,2756228,2773256,2752738,2737725,2737415,2689161,2605095,2492085,2379282,2232042,2076696,1950097,1848361,1763377,1709600,1691061,1702350,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,50 0 54세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489552,4525720,4464976,4377868,4217109,4077172,3951774,3854614,3897588,3982463,4085969,4124290,4083011,3918238,3753223,3568783,3429166,3374862,3390215,3413064,3512042,3628769,3717783,3782414,3839772,3818911,3777333,3715168,3670301,3599536,3465066,3311663,3187445,3014947,2851998,2790020,2787379,2753091,2748959,2793330,2810718,2790449,2775543,2775352,2727197,2643029,2529761,2416592,2268928,2113040,1985899,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,55 0 59세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113957,4070866,4250809,4302192,4399111,4470865,4514719,4451681,4367124,4209291,4071723,3948490,3853275,3897381,3983317,4087803,4127360,4087357,3924125,3760309,3577138,3438483,3384843,3400774,3424390,3523960,3641396,3731246,3796685,3854768,3834740,3793782,3732135,3687708,3617425,3483321,3330082,3205933,3033597,2870658,2808640,2806195,2772212,2768249,2812855,2830599,2810633,2795888,2795860,2747899,2663749,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,60 0 64세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148113,4258376,4215704,4165191,4057399,4065628,4030217,4205964,4260217,4359064,4432823,4478730,4418962,4337321,4182909,4048141,3927578,3834717,3879967,3966885,4072324,4113176,4074639,3913433,3751376,3570023,3432764,3380123,3396857,3421396,3521542,3639599,3730197,3796397,3855180,3836092,3795915,3734964,3691140,3621524,3488069,3335312,3211491,3039573,2876856,2814893,2812693,2779106,2775388,2820286,2838444,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,65 0 69세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063850,3274427,3512701,3696483,3950578,4041029,4157884,4117809,4072452,3971223,3982806,3952255,4128365,4185494,4286124,4361635,4409598,4353621,4275252,4124958,3993761,3876619,3786865,3833677,3921825,4028314,4070614,4033889,3875456,3715970,3537269,3402087,3350822,3368469,3394010,3494686,3613213,3704407,3771270,3830681,3812766,3773745,3713859,3670958,3602314,3469822,3317940,3194851,3023865,2861969,2800461,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,70 0 74세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164766,2235011,2325319,2532888,2762813,2933291,3143169,3375611,3558886,3809608,3901392,4018941,3983819,3944711,3851633,3866814,3842336,4017947,4077676,4179637,4256496,4306300,4255052,4181067,4036905,3911189,3799388,3714558,3763724,3853232,3960470,4004049,3969340,3814888,3659426,3485080,3353359,3304231,3323028,3349807,3450980,3569734,3661359,3728820,3788705,3772225,3734927,3676802,3635495,3568660,3438130,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,75 0 79세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596539,1637567,1726224,1826153,1921592,2000885,2076210,2166148,2367163,2586244,2752029,2954090,3177112,3357847,3601131,3691944,3808250,3778216,3746649,3665061,3684252,3668103,3841054,3903622,4006694,4084554,4136311,4092521,4025212,3890766,3773383,3669670,3592401,3644632,3735216,3842452,3886897,3854372,3706245,3557710,3391514,3266533,3221478,3242164,3270686,3371865,3490086,3581688,3649470,3709678,3695674,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,80세이상,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155978,2291599,2389649,2492627,2545973,2701007,2852261,2992976,3142500,3243505,3422996,3595628,3772236,4058350,4315193,4593333,4897191,5221650,5604120,6012977,6296664,6624344,6832027,7089820,7323596,7533669,7751252,8033162,8257255,8497027,8690218,8867266,9018072,9097736,9134922,9149785,9167812,9192310,9279397,9368254,9458986,9498866,9475327,9405357,9339837,9263889,9185991,9128437,9092140,9071502,9112115,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,80 0 84세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238755,1312446,1325991,1345534,1315693,1356653,1404608,1486493,1578051,1660299,1737395,1810598,1895935,2082970,2280035,2433525,2618254,2820792,2992187,3217356,3301690,3411348,3386647,3366542,3304366,3329016,3326414,3492364,3557985,3660428,3736551,3788172,3755211,3697715,3579822,3477017,3387852,3324114,3380521,3470898,3575977,3620604,3591366,3455865,3321290,3171640,3060619,3023775,3047507,3079051,3179248,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,85 0 89세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646358,686550,740155,783554,825430,898471,962389,975565,991859,969470,1010889,1057094,1124114,1198636,1258711,1326260,1390395,1462868,1619600,1775692,1902491,2052504,2215656,2363944,2552384,2621592,2715133,2696766,2691557,2656469,2684326,2696539,2841380,2904415,2997641,3064382,3110398,3091590,3047870,2956745,2878370,2814348,2773346,2833268,2918027,3012932,3053771,3028895,2916958,2809297,2691445,0.0
고위 추계(최대인구 추계: 출산율0고위 / 기대수명0고위 / 국제순이동0고위),전체,90 0 94세,추계인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218926,236105,259694,292056,326287,357243,386014,419659,446486,472636,519037,558635,566433,576473,561883,595591,631223,674760,722443,754410,802572,847767,897205,1004871,1103592,1188537,1286953,1393045,1499158,1627557,1669904,1732444,1717729,1723654,1714366,1738808,1759717,1863681,1912635,1981546,2027973,2061531,2057239,2030529,1974628,1927570,1895049,1880640,1935722,2003428,2074713,0.0
